seed,kernel,step_size,flow_length,target,flowtype,nchains,logZ,elbo,ess,nparticles
21,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.07512884000990638,0.023171444882582964,0.8907009323178056,64
21,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.0969039644992753,0.028151639768176133,0.8356125919735413,64
21,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.018874657986898136,0.008988513716282287,0.9793079615335575,64
22,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.05561627017590798,0.007935534517169746,0.9087811054343513,64
22,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.07676142915752404,0.023282154772122227,0.8597237603968113,64
22,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.02571273124587581,0.015062671760185872,0.98009540143161,64
23,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.14601118143078118,0.04930089349325009,0.731153025020079,64
23,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.12427635545712334,0.07623215371894677,0.9064896375522475,64
23,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,-0.005047217700554718,-0.015080916638420677,0.9798281623647294,64
24,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.04527757409246913,-0.013744408990572714,0.8460713299477121,64
24,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.08822773232312375,0.03144532080185189,0.8772827548655623,64
24,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,-0.009567273589081715,-0.016683597477767237,0.9863484333096112,64
25,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.13103163032299658,0.05605236746048986,0.8220982464116839,64
25,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,-0.014920029561170445,-0.05254115925028287,0.927972707012073,64
25,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.030160299912826538,0.020465856037185176,0.9809079281054389,64
26,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.14109724257520373,0.0722476037774517,0.8517336242653313,64
26,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.11825693617172384,0.05710923617999039,0.8645554596026764,64
26,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.03135395279925657,0.022677761173690747,0.983146371579022,64
27,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.06987650975915383,0.022619449337507924,0.8900124266461626,64
27,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.11218263143963814,0.07162264824463319,0.9139010626580786,64
27,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.014850591251618361,0.004440807718191525,0.9783878505782173,64
28,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.11273709563922285,0.03166581168618595,0.8171256454666077,64
28,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.07398267608052134,0.012869097585698888,0.8571845714610664,64
28,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.027764637356505695,0.009192781037834497,0.9697255181227173,64
29,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.11226947359647887,0.047636093236584506,0.8716662340460498,64
29,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.06398350528704277,0.008804817573413143,0.8921014403535146,64
29,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,-0.007602285383544682,-0.01460048163783749,0.985716725500337,64
2,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.1029922378073076,0.051201228735788556,0.8958175419556261,64
2,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.0816177414558199,0.04190606128207108,0.9149550194177919,64
2,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.001972262578578743,-0.007899169707198048,0.9803585919370217,64
30,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.07358678298154953,0.03267545497706825,0.9218249644337276,64
30,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.028700535360967727,-0.01975758841323011,0.9022765325605234,64
30,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.005064679027200647,-0.0027954264891654895,0.9847819030874244,64
31,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.09483901467867728,0.03964378673769793,0.8869998697454144,64
31,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.1372529596743659,0.0625242163915104,0.8356983582549566,64
31,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,-0.007046927810715253,-0.015119020427882643,0.9834587842671316,64
32,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.14290165205412553,0.05116019797699678,0.7565766468080743,64
32,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,-4.678810736269412e-5,-0.034227798681567556,0.9289284499414079,64
32,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.03594332452639737,0.022706889856777837,0.9729795290503823,64
3,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.09546946779930199,0.005813531444105388,0.7822422157931224,64
3,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.09392883818707976,0.043410221234400345,0.8833091122440135,64
3,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,-0.013001219000789987,-0.02241418634658253,0.9819192619051327,64
4,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.05408135824959448,0.005227192974639583,0.8891966993646032,64
4,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.05899161908770445,0.013907870617265367,0.9093652275921366,64
4,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.029174862390948242,0.019623345439286802,0.9809015856802414,64
5,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.17289012269039272,0.10598888946387706,0.8500574975695516,64
5,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.04393510753106611,-0.02097539156738927,0.8490254080063121,64
5,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.006251953959928613,-0.01699981211688005,0.9689391917268849,64
6,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.1429830734430677,0.0706247001470443,0.8514023953568038,64
6,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.02020419255005823,-0.03023722572629288,0.9028900456762189,64
6,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.018602591041852357,0.011126987476644812,0.9850237513553849,64
7,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.15258401123327658,0.04373245787430104,0.7128722627736368,64
7,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.060228797789192434,0.015073776007973619,0.8972947473818171,64
7,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.006465380966900192,-0.05037576979220265,0.9669157962133371,64
8,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.13057799019423832,0.04026928674682159,0.7614080869845068,64
8,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.06927420993256117,-0.0015239866803736235,0.8511079068377615,64
8,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.011752847918368836,0.0031326393369619926,0.9822375183879024,64
9,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.051325875932982434,-0.0011964239427179196,0.8833351348721972,64
9,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.0329268296632117,-0.009758733346756893,0.9125496447319753,64
9,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,6.988310172939549e-5,-0.008137185593497978,0.9839217523060583,64
