seed,kernel,step_size,flow_length,target,flowtype,nchains,logZ,elbo,ess,nparticles
21,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.006063692779755492,-0.00822967239770267,0.9958431372807603,64
21,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.016280653698582448,-0.01883529628332703,0.9953529170379901,64
21,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.03149627840634128,-0.03420488854216577,0.9950085852540024,64
21,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.16574726277768592,-0.2602819115296554,0.928075701448542,64
21,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.17830797049738623,-0.22211860630776575,0.9242839522275065,64
21,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,0.045953008185960265,-0.15386178908182546,0.5239346451113721,64
22,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.03775869600012527,-0.04255471927858928,0.9915692465306754,64
22,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.025040992567813447,-0.02744372958689187,0.9954768496207311,64
22,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.053811703180260295,-0.05796957815157178,0.9926361375008064,64
22,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.1611147081870543,-0.19951258178779963,0.9357228968610721,64
22,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.10893472943972515,-0.15385829167054335,0.9021746916869423,64
22,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.17877257456859885,-0.1963930361591223,0.9670940876723073,64
23,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.04954517348792997,-0.05649740838667201,0.9879855368975053,64
23,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.01888213184544174,-0.02272492139496418,0.9934734724003745,64
23,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.03157215759002785,-0.03353437152878319,0.9963776327976185,64
23,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.2064646041594438,-0.2809298495641137,0.8421513977558803,64
23,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.19807818530931032,-0.2436609996545625,0.9156113015606819,64
23,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.1633345042007286,-0.19133811996027544,0.9405252949588161,64
24,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.019652907130968345,-0.021365252348552452,0.996825677330881,64
24,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.035245855083216426,-0.047859436050023046,0.9871841111864267,64
24,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.029671190446753926,-0.031542500316936825,0.9965339012031417,64
24,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.1867116153049606,-0.22557835852201924,0.9379254894140248,64
24,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.05030386743340376,-0.11640788280913435,0.8402423081315178,64
24,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.18439230776746252,-0.20981062990471427,0.9551163705225754,64
25,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.027042892707648924,-0.02964365907301042,0.9952789174023734,64
25,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.022782420988892937,-0.02543548582026156,0.9953905498393897,64
25,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.015588826253524424,-0.01667578956879602,0.9979310551011832,64
25,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.17325983069464712,-0.21122659104306124,0.9408576963362381,64
25,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.15970736854640544,-0.20235122120713406,0.9377295992633777,64
25,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,0.15697813248893944,-0.07873480484538294,0.259122812029508,64
26,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.03724360448494224,-0.042592508643701704,0.991024511890784,64
26,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.02142120298238126,-0.02500567847500415,0.994388130788403,64
26,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.03082683051046864,-0.033273543871375766,0.9955530383924532,64
26,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,0.06330612278239922,-0.15368575327804246,0.35310381605887975,64
26,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,0.04900574096762167,-0.06484217947202368,0.658872798843781,64
26,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.12056677111630432,-0.15071174097489276,0.923953260772113,64
27,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.024120024816303598,-0.02645169393565354,0.9958538897835431,64
27,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.036296979429569554,-0.039921882822663596,0.9936771551340982,64
27,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.016955063909468215,-0.01838609797598062,0.9973667854868075,64
27,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.09712325166002511,-0.15452922708557398,0.8771379456524774,64
27,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.18835628475437804,-0.30310452871398363,0.9207593564151053,64
27,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,0.010948252757447818,-0.10312056282699048,0.5080372827893469,64
28,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.017590449774872674,-0.02054437974537328,0.9947750080889846,64
28,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.025472225155592554,-0.02780544581308636,0.9956161209379332,64
28,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.022832143105331326,-0.025246177333404674,0.9955246912734651,64
28,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.1490785721631669,-0.19524962225970566,0.9212776345482068,64
28,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.17287176883576771,-0.21553708731512333,0.9280800243621079,64
28,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,1.0073760125140545,-0.006916221587289141,0.03764244230577411,64
29,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.032460540259017456,-0.03601611480000459,0.9934980825777288,64
29,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.02506662872241705,-0.028508146428515582,0.9938934963809981,64
29,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.01817768009938714,-0.019690406126696994,0.9971659182248894,64
29,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.10503315827732251,-0.14434642906630907,0.9276180736984045,64
29,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.06925639991908117,-0.16933401745124446,0.694169579647205,64
29,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.14538059856529362,-0.16495582592511343,0.9657589309772325,64
2,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.014152726183479736,-0.016432222354456266,0.9958926325817662,64
2,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.010727687880616621,-0.01478428859049577,0.9927626549436022,64
2,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.02822732273021966,-0.03019886852320712,0.9963341444797859,64
2,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.14189174608356847,-0.19682109892882327,0.8825312019150202,64
2,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.05675860003932254,-0.1301836767267251,0.8444705855873035,64
2,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,0.0054504246989290905,-0.13364870819290314,0.45161021990372047,64
30,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.026688866392278854,-0.029762768020228675,0.9944558090372382,64
30,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.019631062529819943,-0.021707759513487662,0.9962634225692176,64
30,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.021145768418732835,-0.02300825567106743,0.9964346533637134,64
30,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.14917132624874085,-0.18781704434103158,0.9400664118346981,64
30,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.17083731082081544,-0.21089537077992793,0.9335074275836744,64
30,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.14757626756887277,-0.17034768756331947,0.957280324811988,64
31,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.01609485192390636,-0.018051688130316976,0.9964668439803132,64
31,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.032038162204048426,-0.036132457674131674,0.9928939197435528,64
31,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.013471731363980055,-0.01468996924477109,0.9977041170847787,64
31,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.035360392342579594,-0.1320442930016233,0.7408802230062174,64
31,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.1006648966874435,-0.15132805022781348,0.9021275178432808,64
31,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.19152914165586132,-0.2195110843077509,0.9514036240940628,64
32,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.025306323012102894,-0.028545260378077406,0.9935270740271588,64
32,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.029921512341539724,-0.03328255934237076,0.9941772772126823,64
32,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.04177060808059885,-0.044436605559179845,0.9949960543660723,64
32,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.21327322752473377,-0.26497295899125234,0.9147754970623067,64
32,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.12124792251070904,-0.1737094506562869,0.8986052093892033,64
32,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.14583512899931605,-0.16816199614722052,0.9594835097752288,64
3,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.023713792992250404,-0.02858229227493736,0.9915793825509293,64
3,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.031299570875577665,-0.036280404785704407,0.9922468226294753,64
3,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.030532672693682983,-0.0325989873832183,0.9962217062982898,64
3,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.013201903669431303,-0.13735095480892973,0.5474989887519535,64
3,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.11028260423542147,-0.1805104135832986,0.8201017349900532,64
3,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.07624764626801461,-0.12157818223160995,0.851508650249266,64
4,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.034210587984459195,-0.037257399351294115,0.9945535123595015,64
4,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.03312423636404915,-0.03628560258091154,0.9944415996164561,64
4,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.0141083569100946,-0.015435052384364184,0.9974691628687768,64
4,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.14698214418294597,-0.2535447611657421,0.9042099122217554,64
4,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.14095021141477826,-0.1706432951563267,0.9507406279518463,64
4,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.18535421123667994,-0.20579096617913228,0.9623434346171469,64
5,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.01957705358078865,-0.024082617516409707,0.9915562102187843,64
5,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.03889815450464251,-0.04356426259133074,0.992074769860138,64
5,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.023067204338721226,-0.02513126435834645,0.9961471253616891,64
5,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.11982009354444134,-0.17663645792324711,0.858848360712283,64
5,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.17294854095809242,-0.2081250255051823,0.9423644080561836,64
5,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.1451770976657052,-0.16500598881638437,0.9654005085130063,64
6,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.034013729815705496,-0.03721654813307218,0.9943294490270849,64
6,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.03372750160539084,-0.03874288096567062,0.9914970676778377,64
6,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.022711293361163953,-0.02485407918513398,0.9960219004265338,64
6,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.11356479028361033,-0.16397133944713493,0.9127386833936771,64
6,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.10819713591492164,-0.18147224190002903,0.8190094599223989,64
6,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.08160570735120398,-0.1075302433212445,0.9431699636134713,64
7,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.039325188640651376,-0.04526036962577179,0.9908734478634212,64
7,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.03422842059378617,-0.03943487895087057,0.9914658611030417,64
7,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.03312315427406265,-0.03519647076182447,0.9960864091988268,64
7,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.16017416656798789,-0.3792062820103106,0.4777427430923263,64
7,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.1115477923984054,-0.2937575143371187,0.809414121355179,64
7,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.16045348468453202,-0.251977795350593,0.9031342676538432,64
8,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.02618762346729664,-0.028900047684324637,0.9951588582906028,64
8,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.01482733039021511,-0.01563797474339776,0.9984958671737694,64
8,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.02742151794495129,-0.03021415528543818,0.9947484728998728,64
8,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,-0.14710531683205552,-0.18173955211297826,0.9435454101415149,64
8,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.10795330665994385,-0.1699756486811303,0.8657724652188803,64
8,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.13058156323617087,-0.16275089343832383,0.9164456319384551,64
9,MF.HMC,0.2,150,Banana,MF.BackwardIRFMixFlow,1,-0.03496007268381174,-0.039764071872662676,0.9916522208173687,64
9,MF.HMC,0.2,150,Banana,MF.DeterministicMixFlow,1,-0.02871429382501578,-0.0311199312827026,0.9956528251600786,64
9,MF.HMC,0.2,150,Banana,MF.IRFMixFlow,1,-0.021194135137884373,-0.02314301222007621,0.9964924165263702,64
9,MF.HMC,0.2,150,Funnel,MF.BackwardIRFMixFlow,1,13854.295835569112,216.3095220490854,0.015625,64
9,MF.HMC,0.2,150,Funnel,MF.DeterministicMixFlow,1,-0.046775767820521175,-0.1683666343230316,0.5684339147949473,64
9,MF.HMC,0.2,150,Funnel,MF.IRFMixFlow,1,-0.14449362600738436,-0.18999269505795052,0.8973914618454357,64
10,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.050168891045814235,0.0020024179867228487,0.8972141413282291,64
10,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.04976063866759883,-0.014038015036852952,0.8580215634035825,64
10,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.020252616352650854,0.012482774918721032,0.9853380001283338,64
11,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.046972286467991786,0.003002221331069005,0.9125574770005517,64
11,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.15458698407717808,0.06656344887072418,0.7772765995766238,64
11,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.0205152154767827,0.009091616953353865,0.9772707249595254,64
12,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.04546143627121335,0.0032192820950905088,0.9154163870749744,64
12,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.0442075674266329,-0.0029567757497683117,0.903854206344558,64
12,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.03473220395315746,0.02316806257966318,0.9769707240186682,64
13,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.10744561946217157,0.05916174584948032,0.9071855257473159,64
13,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.17905095722011222,0.07843637137132872,0.7391438422774903,64
13,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.03086072067118284,0.022335464538358343,0.9826431799238942,64
14,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.06606633285997532,0.0198578154372792,0.8898842196560462,64
14,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.13072119218812617,0.08979963209510544,0.9205592119530898,64
14,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.03295019460949167,0.021330385554846232,0.9776882919897157,64
15,MF.HMC,0.1,150,Cross,MF.BackwardIRFMixFlow,1,0.1834960476773313,0.07656635133703096,0.7641835629063468,64
15,MF.HMC,0.1,150,Cross,MF.DeterministicMixFlow,1,0.02141233203638837,-0.029812868163096168,0.8902856485965164,64
15,MF.HMC,0.1,150,Cross,MF.IRFMixFlow,1,0.005006708190751219,-0.006720469785304592,0.9741081786888312,64
